"Document";"Document title";"Committee Code";"Dossier";"Dossier start date";"Dossier end date";"URL";"File" 
"D09027/01";"Agenda of the Management Committee for Fisheries Products 25/2/2009";"C16000";"CMTD(2009)0128";"25/02/2009";"25/02/2009";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=1118&DS_ID=9027&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9027&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09143/01";"Draft agenda MAAC 29 March 2010";"C22200";"CMTD(2010)0333";"29/03/2010";"29/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2674&DS_ID=9143&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9143&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09013/01";"Invitation to the 7th meeting of the 'Customs Code Committee-General Customs Legislation' Section on 8th March 2010";"C18109";"CMTD(2010)0298";"08/03/2010";"08/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2639&DS_ID=9013&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9013&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09511/02";"agenda 32nd  Meeting of the Tariff and Statistical Nomenclature Section of the Customs Code Committee (CN Sector)  ";"C18106";"CMTD(2010)0459";"17/05/2010";"17/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2800&DS_ID=9511&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9511&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D09578/01";"Agenda for the 56th Meeting of the Committee for Civil Aviation Security";"C09100";"CMTD(2010)0478";"19/05/2010";"20/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2819&DS_ID=9578&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9578&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08643/01";"Convocation to and agenda of the 172nd Meeting of the Management Committee for the Common Organisation of Agricultural Markets   ";"C35000";"CMTD(2010)0213";"03/03/2010";"03/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2554&DS_ID=8643&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8643&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08648/01";"Agenda for the Toll Committee meeting on 28 January 2010 of Directive 2004/52/EC on the Interoperability of Electronic Road Toll Systems in the Community   ";"C07400";"CMTD(2010)0215";"28/01/2010";"28/01/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2556&DS_ID=8648&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8648&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08697/01";"56th Meeting of the Committee for Civil Aviation Security";"C09100";"CMTD(2010)0227";"10/03/2010";"11/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2568&DS_ID=8697&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8697&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09653/01";"Agenda for meeting of 26 May 2010 of the REACH Committee for Regulation 689/2008";"C34200";"CMTD(2010)0506";"26/05/2010";"26/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2847&DS_ID=9653&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9653&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09656/01";"Draft Agenda for meeting (10/6/2010) of Committee for the adaptation to scientific and technical progress of EC-legislation on waste on DIRECTIVE 2006/66/EC ON BATTERIES AND ACCUMULATORS AND REPEALING DIRECTIVE 91/157/EEC";"C11700";"CMTD(2010)0508";"01/07/2010";"01/07/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2849&DS_ID=9656&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9656&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09657/01";"Agenda for meeting of 27 May 2010 of the Standing Committee on Biocidal Products";"C13900";"CMTD(2010)0509";"27/05/2010";"27/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2850&DS_ID=9657&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9657&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09701/01";"Draft Agenda 17/6/2010 - Committee on Infrastructure for Spatial Information in the European Community (INSPIRE) ";"C33600";"CMTD(2010)0504";"17/06/2010";"17/06/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2845&DS_ID=9701&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9701&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09704/01";"Agenda GSP Committee 20/05/2010";"C22900";"CMTD(2010)0529";"20/05/2010";"20/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2870&DS_ID=9704&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9704&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08671/01";"Invitation to the 8th meeting of the ""Customs Code Committee-Customs Debt and Guarantees"" section on 9 March 2010";"C18112";"CMTD(2010)0223";"09/03/2010";"09/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2564&DS_ID=8671&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8671&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08801/01";"Agenda for the 53rd Meeting of the Committee on the Agricultural Funds";"C26300";"CMTD(2010)0252";"18/03/2010";"18/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2593&DS_ID=8801&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8801&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08434/01";"Draft Agenda - IX Standing Committee meeting for Cableways Directive 2000/9/EC 09/03/2010";"C00400";"CMTD(2010)0143";"09/03/2010";"09/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2484&DS_ID=8434&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8434&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08443/01";"Draft Agenda for 59th DCI Committee Meeting, Thematic programme ""Non-State Actors and Local Authorities in Development"" on 02/03/2010";"C31400";"CMTD(2010)0145";"02/03/2010";"02/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2486&DS_ID=8443&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8443&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08739/01";"Agenda for meeting of 26 February 2010 of the Management Committee for ""Horizontal Questions - Non Annex I Goods"" ";"C02200";"CMTD(2010)0242";"26/02/2010";"26/02/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2583&DS_ID=8739&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8739&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08772/01";"Agenda for the meeting of 10 February 2010of the CPMLTF meeting";"C26800";"CMTD(2010)0246";"10/02/2010";"10/02/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2587&DS_ID=8772&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8772&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08777/01";"Agenda of the 29th meeting of the Customs Code Committee, Tariff and Statistical Nomenclature Section (AGRICULTURE/CHEMICAL SECTOR)   ";"C18106";"CMTD(2010)0247";"15/03/2010";"16/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2588&DS_ID=8777&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8777&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08790/01";"Agenda for meeting of 11 March 2010 of the Standing Committee on Biocidal Products";"C13900";"CMTD(2010)0088";"11/03/2010";"11/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2429&DS_ID=8790&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8790&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08100/02";"Agenda - SCS - 1 February 2010";"C20300";"CMTD(2010)0038";"01/02/2010";"01/02/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2379&DS_ID=8100&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8100&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D08821/01";"Agenda for meeting of 19 March 2010 of the FP7 Capacities Research Infrastructures programme committee";"C32301";"CMTD(2010)0259";"19/03/2010";"19/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2600&DS_ID=8821&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8821&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09670/01";"Agenda 62 DCI Committee Meeting 10/06/2010";"C31400";"CMTD(2010)0515";"10/06/2010";"10/06/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2856&DS_ID=9670&Version=1";""
"D09338/01";"Agenda - Meeting of 16/04/10 - Committee for Review of Listings under Regulation 881/2002 ";"C38100";"CMTD(2010)0397";"16/04/2010";"16/04/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2738&DS_ID=9338&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9338&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08431/01";"Draft Agenda for 57th Meeting of the DCI Committee - Thematic Programme ""Investing in People""";"C31400";"CMTD(2010)0140";"23/02/2010";"23/02/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2481&DS_ID=8431&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8431&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08431/01";"Draft Agenda for 57th Meeting of the DCI Committee - Thematic Programme ""Investing in People""";"C31400";"CMTD(2010)0150";"23/02/2010";"23/02/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2491&DS_ID=8431&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8431&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08433/01";"Agenda for the joint meeting of 18 March 2010 of the CIP Management Committees ";"C31200";"CMTD(2010)0142";"18/03/2010";"18/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2483&DS_ID=8433&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8433&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08729/01";"Invitation to meeting of the Committee for Fisheries and Aquaculture / Expert Group Fisheries Control";"C16100";"CMTD(2010)0237";"04/03/2010";"04/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2578&DS_ID=8729&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8729&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08845/01";"AGENDA-OF THE MEETING OF THE COMMITTEE ON OZONE DEPLETING SUBSTANCES  REGULATION (EC) NO 1005/2009 ON SUBSTANCES THAT DEPLETE THE OZONE LAYER  ";"C13800";"CMTD(2010)0263";"23/03/2010";"23/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2604&DS_ID=8845&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8845&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08182/02";"Agenda EIPC Meeting on 17 March & Joint CIP Management Committees on 18 March 2010 (Revised)";"C31000";"CMTD(2010)0069";"17/03/2010";"18/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2410&DS_ID=8182&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8182&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D08874/01";"Agenda - Telecommunications Conformity Assessment and Market Surveillance Committee (TCAM) 9-10 March 2010";"C03000";"CMTD(2010)0272";"09/03/2010";"10/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2613&DS_ID=8874&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8874&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08623/01";"Agenda - Animal health and welfare - 2 & 3 March 2010";"C20402";"CMTD(2010)0202";"02/03/2010";"03/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2543&DS_ID=8623&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8623&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08960/01";"E-PRTR 9-1 Agenda  ";"C30200";"CMTD(2010)0243";"27/01/2010";"27/01/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2584&DS_ID=8960&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8960&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09508/02";"Agenda - P - PPP - LEG - 10-11 May 2010";"C20407";"CMTD(2010)0458";"10/05/2010";"11/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2799&DS_ID=9508&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9508&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D09614/01";"Agenda - SCPH - 10 May 2010";"C20000";"CMTD(2010)0486";"10/05/2010";"10/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2827&DS_ID=9614&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9614&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09695/01";"Agenda - GSP Committee 13/04/2010 ";"C22900";"CMTD(2010)0526";"13/04/2010";"13/04/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2867&DS_ID=9695&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9695&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09699/01";"Draft Agenda for the 39th COCOM meeting on 21 May 2010";"C15400";"CMTD(2010)0528";"21/05/2010";"21/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2869&DS_ID=9699&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9699&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09741/01";"Draft Agenda - 17/06/2010 - Committee of the Directive on General Product Safety ";"C19500";"CMTD(2010)0542";"17/06/2010";"17/06/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2883&DS_ID=9741&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9741&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08888/01";"Agenda - P - PPP - LEG - 11-12 March 2010";"C20407";"CMTD(2010)0274";"11/03/2010";"12/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2615&DS_ID=8888&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8888&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08917/01";"Agenda of the 24th of March 2010 SIS-VIS CM SIS II Technical Formation Meeting ";"C34400";"CMTD(2010)0284";"24/03/2010";"24/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2625&DS_ID=8917&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8917&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08918/01";"Agenda of the 9th SESSION OF THE CUSTOMS CODE COMMITTEE - IMPORT AND EXPORT FORMALITIES";"C18116";"CMTD(2010)0285";"16/03/2010";"17/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2626&DS_ID=8918&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8918&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09687/01";"Agenda for meeting of 19 May 2010 of the SCFCAH section ""Toxicological Safety""";"C20408";"CMTD(2010)0520";"19/05/2010";"19/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2861&DS_ID=9687&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9687&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09734/01";"Convocation to the 195 the Meeting of the Management Committee for the Common Organisation of Agricultural Markets    ";"C35000";"CMTD(2010)0540";"26/05/2010";"26/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2881&DS_ID=9734&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9734&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09748/01";"Draft agenda, 53rd meeting, 20/05/2010 ";"C27000";"CMTD(2010)0544";"20/05/2010";"20/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2885&DS_ID=9748&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9748&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D10411/01";"Invitation to and Agenda of the 207th Management Committee for the Common Organisation of the Agricultural Markets ";"C35000";"CMTD(2010)0763";"08/07/2010";"08/07/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=3104&DS_ID=10411&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=10411&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D10417/01";"Agenda for meeting of 19-20 July 2010 of the SCFCAH section ""Animal Nutrition""";"C20403";"CMTD(2010)0749";"19/07/2010";"20/07/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=3090&DS_ID=10417&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=10417&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08825/02";"Agenda for meeting of 15 March 2010 of the SCFCAH section ""Toxicological Safety""";"C20408";"CMTD(2010)0261";"15/03/2010";"15/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2602&DS_ID=8825&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8825&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D09774/01";"Agenda of the 26th of May 2010 SIS-VIS CM SIS II Technical Formation Meeting ";"C34400";"CMTD(2010)0562";"26/05/2010";"26/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2903&DS_ID=9774&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9774&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D08927/01";"Agenda for meeting of 16 March 2010 of the FP7 Cooperation Energy programme committee";"C32005";"CMTD(2010)0287";"16/03/2010";"16/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2628&DS_ID=8927&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8927&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09751/01";"Invitation to the 10th meeting of the 'Customs Code Committee-Customs Debt and Guarantees' Section on 2 June 2010";"C18112";"CMTD(2010)0545";"02/06/2010";"02/06/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2886&DS_ID=9751&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9751&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09762/01";"COM 5.1 Agenda Life+ Committee on 31 May 2010";"C34500";"CMTD(2010)0553";"31/05/2010";"31/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2894&DS_ID=9762&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9762&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09763/01";"Agenda - Meeting of Committee for Fisheries and Aquaculture 26-27 May 2010";"C16100";"CMTD(2010)0554";"26/05/2010";"27/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2895&DS_ID=9763&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9763&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09736/01";"Draft agenda - Meeting of the Regulatory Committee on the  Ecodesign of Energy-related Products - Directive 2009/125/EC   ";"C07900";"CMTD(2010)0539";"28/05/2010";"28/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2880&DS_ID=9736&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9736&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09768/01";"Draft Agenda of the meeting [EIPC-09-2010]";"C31000";"CMTD(2010)0558";"23/06/2010";"23/06/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2899&DS_ID=9768&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9768&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09793/01";"Invitation to and draft agenda of the 11th meeting of the 'Customs Code Committee-General Customs Legislation' Section on 3-4th June 2010";"C18109";"CMTD(2010)0567";"03/06/2010";"04/06/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2908&DS_ID=9793&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9793&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09771/01";"Agenda - KPCS Management Committee (Kimberley) - 10 February 2009";"C21900";"CMTD(2009)0007";"10/02/2009";"10/02/2009";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=997&DS_ID=9771&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9771&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09782/01";"Agenda MC - 02.06.10";"C00200";"CMTD(2010)0565";"02/06/2010";"02/06/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2906&DS_ID=9782&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9782&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09803/01";"Agenda - KP Management Committee Oct 2009";"C21900";"CMTD(2009)0887";"19/10/2009";"19/10/2009";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=1878&DS_ID=9803&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9803&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09805/01";"DRAFT AGENDA  1ST MEETING of the Committee established on the basis of Article 49 of Regulation (EC) No 1221/2009 of the European Parliament and of the Council of 25 November 2009 on the voluntary participation by organisations in a Community eco-management and audit scheme (EMAS), repealing Regulation (EC) No 761/2001 and Commission Decisions 2001/681/EC and 2006/193/EC  ";"C38800";"CMTD(2010)0569";"17/06/2010";"18/06/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2910&DS_ID=9805&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9805&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09815/01";"Agenda - KP Management Committee Meeting Jan 2010";"C21900";"CMTD(2010)0574";"21/01/2010";"21/01/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2915&DS_ID=9815&Version=1";""
"D09601/02";"Agenda - BS - 20 May 2010";"C20404";"CMTD(2010)0469";"20/05/2010";"20/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2810&DS_ID=9601&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9601&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D08835/02";"Agenda - BS - 16 March 2010";"C20404";"CMTD(2010)0253";"16/03/2010";"16/03/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2594&DS_ID=8835&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=8835&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D09857/01";"Agenda - SCPH - 25-26 May 2010";"C20000";"CMTD(2010)0584";"25/05/2010";"26/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2925&DS_ID=9857&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9857&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D09763/02";"Agenda for the Committee for Fisheries and Aquaculture / Expert Group Fisheries Control";"C16100";"CMTD(2010)0554";"26/05/2010";"27/05/2010";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=2895&DS_ID=9763&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=9763&version=2&AttLang=en&db_number=1&docType=AGENDA"
